filepath,label
server\ml_model\dataset\train\Apple___Black_rot\07dbfcca-71aa-4c14-b895-60dfb63f701d___JR_FrgE.S 3063_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\07f6b5a7-47cd-4012-8fcd-969d1d7245b9___JR_FrgE.S 2961.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\07f6b5a7-47cd-4012-8fcd-969d1d7245b9___JR_FrgE.S 2961_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\085625a8-236d-4f71-bd40-78e3e4f24eb0___JR_FrgE.S 2732_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\085625a8-236d-4f71-bd40-78e3e4f24eb0___JR_FrgE.S 2732_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\085625a8-236d-4f71-bd40-78e3e4f24eb0___JR_FrgE.S 2732_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\09baab32-8360-4251-9c84-a5ce6bfdfff1___JR_FrgE.S 2883.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\09baab32-8360-4251-9c84-a5ce6bfdfff1___JR_FrgE.S 2883_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\09baab32-8360-4251-9c84-a5ce6bfdfff1___JR_FrgE.S 2883_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0b37761a-de32-47ee-a3a4-e138b97ef542___JR_FrgE.S 2908.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0b37761a-de32-47ee-a3a4-e138b97ef542___JR_FrgE.S 2908_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0b37761a-de32-47ee-a3a4-e138b97ef542___JR_FrgE.S 2908_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0b8dabb7-5f1b-4fdc-b3fa-30b289707b90___JR_FrgE.S 3047.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0b8dabb7-5f1b-4fdc-b3fa-30b289707b90___JR_FrgE.S 3047_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0b8dabb7-5f1b-4fdc-b3fa-30b289707b90___JR_FrgE.S 3047_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0bb8fb61-d561-43fd-89a3-d24d253adef9___JR_FrgE.S 2849.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0bb8fb61-d561-43fd-89a3-d24d253adef9___JR_FrgE.S 2849_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0bb8fb61-d561-43fd-89a3-d24d253adef9___JR_FrgE.S 2849_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0bb8fb61-d561-43fd-89a3-d24d253adef9___JR_FrgE.S 2849_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0bc40cc3-6a85-480e-a22f-967a866a56a1___JR_FrgE.S 2784.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0bc40cc3-6a85-480e-a22f-967a866a56a1___JR_FrgE.S 2784_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0c7c7992-fb1c-444b-b226-69de186cea14___JR_FrgE.S 8627.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0c7c7992-fb1c-444b-b226-69de186cea14___JR_FrgE.S 8627_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0c8432e0-0484-470c-a774-7cce596b9e64___JR_FrgE.S 2841.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0c8432e0-0484-470c-a774-7cce596b9e64___JR_FrgE.S 2841_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0c8432e0-0484-470c-a774-7cce596b9e64___JR_FrgE.S 2841_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0ca16873-eeac-47e9-9a87-1859950daab7___JR_FrgE.S 2835.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0ca16873-eeac-47e9-9a87-1859950daab7___JR_FrgE.S 2835_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0ca16873-eeac-47e9-9a87-1859950daab7___JR_FrgE.S 2835_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0ca16873-eeac-47e9-9a87-1859950daab7___JR_FrgE.S 2835_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0cc47b2d-4a92-4bbd-af46-945165dd1960___JR_FrgE.S 8586.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0cc47b2d-4a92-4bbd-af46-945165dd1960___JR_FrgE.S 8586_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0ce8b939-3bdf-4078-8715-c0cb48afb078___JR_FrgE.S 2777.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0ce8b939-3bdf-4078-8715-c0cb48afb078___JR_FrgE.S 2777_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0cefbd12-c195-40cd-b2d1-be0f9ee550b4___JR_FrgE.S 8762.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0cefbd12-c195-40cd-b2d1-be0f9ee550b4___JR_FrgE.S 8762_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0cefbd12-c195-40cd-b2d1-be0f9ee550b4___JR_FrgE.S 8762_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0cefbd12-c195-40cd-b2d1-be0f9ee550b4___JR_FrgE.S 8762_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0d17b92b-8ec2-4a00-a8ff-9daea3fed2e8___JR_FrgE.S 2915_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0d17b92b-8ec2-4a00-a8ff-9daea3fed2e8___JR_FrgE.S 2915_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0e84adc9-3e97-48e2-b1fd-7d04f9e92cb0___JR_FrgE.S 2949.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0e84adc9-3e97-48e2-b1fd-7d04f9e92cb0___JR_FrgE.S 2949_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0e84adc9-3e97-48e2-b1fd-7d04f9e92cb0___JR_FrgE.S 2949_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0ebea6f4-08e4-4380-86f8-34d854697e32___JR_FrgE.S 2877.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0ebea6f4-08e4-4380-86f8-34d854697e32___JR_FrgE.S 2877_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0ebea6f4-08e4-4380-86f8-34d854697e32___JR_FrgE.S 2877_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0ebea6f4-08e4-4380-86f8-34d854697e32___JR_FrgE.S 2877_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0f3d45f4-e121-42cd-a5b6-be2f866a0574___JR_FrgE.S 2870.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0f3d45f4-e121-42cd-a5b6-be2f866a0574___JR_FrgE.S 2870_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0f3d45f4-e121-42cd-a5b6-be2f866a0574___JR_FrgE.S 2870_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\0f3d45f4-e121-42cd-a5b6-be2f866a0574___JR_FrgE.S 2870_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1021c460-93e4-48cd-9c84-c576b2c5117c___JR_FrgE.S 2983.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1021c460-93e4-48cd-9c84-c576b2c5117c___JR_FrgE.S 2983_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1021c460-93e4-48cd-9c84-c576b2c5117c___JR_FrgE.S 2983_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1021c460-93e4-48cd-9c84-c576b2c5117c___JR_FrgE.S 2983_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1107fc9f-f39f-450f-b928-4742fb82da77___JR_FrgE.S 2775.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\116ccffb-6361-4191-8f36-b6cacbe99412___JR_FrgE.S 2763.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\116ccffb-6361-4191-8f36-b6cacbe99412___JR_FrgE.S 2763_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\116ccffb-6361-4191-8f36-b6cacbe99412___JR_FrgE.S 2763_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\125fd81c-7948-45e1-8550-f7c7b8f6932a___JR_FrgE.S 8807.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\125fd81c-7948-45e1-8550-f7c7b8f6932a___JR_FrgE.S 8807_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\125fd81c-7948-45e1-8550-f7c7b8f6932a___JR_FrgE.S 8807_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\125fd81c-7948-45e1-8550-f7c7b8f6932a___JR_FrgE.S 8807_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\12e9d8e2-e5a4-4d4b-933f-7cbc07557736___JR_FrgE.S 8767_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\132a74c4-3bdc-410b-931d-887bac16b074___JR_FrgE.S 8705_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\132a74c4-3bdc-410b-931d-887bac16b074___JR_FrgE.S 8705_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\132a74c4-3bdc-410b-931d-887bac16b074___JR_FrgE.S 8705_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\13daa7ca-c343-497d-a9c5-34438752ab1f___JR_FrgE.S 8804_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\13daa7ca-c343-497d-a9c5-34438752ab1f___JR_FrgE.S 8804_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\13daa7ca-c343-497d-a9c5-34438752ab1f___JR_FrgE.S 8804_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1452dba2-3694-4657-ac64-fed65ebea056___JR_FrgE.S 3081.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1452dba2-3694-4657-ac64-fed65ebea056___JR_FrgE.S 3081_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1452dba2-3694-4657-ac64-fed65ebea056___JR_FrgE.S 3081_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1452dba2-3694-4657-ac64-fed65ebea056___JR_FrgE.S 3081_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\14896f6f-ae86-4879-958b-7422b957e104___JR_FrgE.S 8768.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\14896f6f-ae86-4879-958b-7422b957e104___JR_FrgE.S 8768_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\14896f6f-ae86-4879-958b-7422b957e104___JR_FrgE.S 8768_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\15f31b47-61da-4549-ad60-f13ef13a6512___JR_FrgE.S 8734.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\15f31b47-61da-4549-ad60-f13ef13a6512___JR_FrgE.S 8734_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\169b07da-12eb-4a6d-9b24-f37692ca923d___JR_FrgE.S 8636.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\169b07da-12eb-4a6d-9b24-f37692ca923d___JR_FrgE.S 8636_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\16b7455f-bd2e-4ea8-965d-32a072c7beb9___JR_FrgE.S 2824.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\16b7455f-bd2e-4ea8-965d-32a072c7beb9___JR_FrgE.S 2824_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\16b7455f-bd2e-4ea8-965d-32a072c7beb9___JR_FrgE.S 2824_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\16b7455f-bd2e-4ea8-965d-32a072c7beb9___JR_FrgE.S 2824_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\17a083f1-5ba6-4f0c-917a-738b568f22ef___JR_FrgE.S 8612.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\17a083f1-5ba6-4f0c-917a-738b568f22ef___JR_FrgE.S 8612_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\17a083f1-5ba6-4f0c-917a-738b568f22ef___JR_FrgE.S 8612_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\17a083f1-5ba6-4f0c-917a-738b568f22ef___JR_FrgE.S 8612_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\19989bba-ed83-478b-b02a-72fcc3234338___JR_FrgE.S 3055.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\19989bba-ed83-478b-b02a-72fcc3234338___JR_FrgE.S 3055_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\19989bba-ed83-478b-b02a-72fcc3234338___JR_FrgE.S 3055_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1a4e1884-ab1a-4fe9-afe2-610ae9aa1162___JR_FrgE.S 2826.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1a4e1884-ab1a-4fe9-afe2-610ae9aa1162___JR_FrgE.S 2826_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1a4e1884-ab1a-4fe9-afe2-610ae9aa1162___JR_FrgE.S 2826_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1a4e1884-ab1a-4fe9-afe2-610ae9aa1162___JR_FrgE.S 2826_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1a899717-5445-4d2b-8035-91bc47780504___JR_FrgE.S 8806.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1a899717-5445-4d2b-8035-91bc47780504___JR_FrgE.S 8806_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1a899717-5445-4d2b-8035-91bc47780504___JR_FrgE.S 8806_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1a9e869f-62b0-4588-998a-30e0d62bef59___JR_FrgE.S 2876.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1a9e869f-62b0-4588-998a-30e0d62bef59___JR_FrgE.S 2876_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1a9f6dfb-fdf4-43b4-9fb4-b7a809b49b9d___JR_FrgE.S 2765_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1a9f6dfb-fdf4-43b4-9fb4-b7a809b49b9d___JR_FrgE.S 2765_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1aa28af5-8270-467c-b496-ff415f0b58df___JR_FrgE.S 3010.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1aa28af5-8270-467c-b496-ff415f0b58df___JR_FrgE.S 3010_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1aa28af5-8270-467c-b496-ff415f0b58df___JR_FrgE.S 3010_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1aa28af5-8270-467c-b496-ff415f0b58df___JR_FrgE.S 3010_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1b607e4f-ce59-4c0f-8e91-b529088926be___JR_FrgE.S 8788.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1b607e4f-ce59-4c0f-8e91-b529088926be___JR_FrgE.S 8788_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1b607e4f-ce59-4c0f-8e91-b529088926be___JR_FrgE.S 8788_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1b607e4f-ce59-4c0f-8e91-b529088926be___JR_FrgE.S 8788_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1bb4d1d5-ca06-49b6-8f89-ed0d6c1d68af___JR_FrgE.S 8777_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1bb4d1d5-ca06-49b6-8f89-ed0d6c1d68af___JR_FrgE.S 8777_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1bb4d1d5-ca06-49b6-8f89-ed0d6c1d68af___JR_FrgE.S 8777_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1c31a116-f51d-4f56-9c69-c26c5fe69f57___JR_FrgE.S 2844.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1c31a116-f51d-4f56-9c69-c26c5fe69f57___JR_FrgE.S 2844_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1c31a116-f51d-4f56-9c69-c26c5fe69f57___JR_FrgE.S 2844_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1c31a116-f51d-4f56-9c69-c26c5fe69f57___JR_FrgE.S 2844_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1c4c2235-2c28-438e-8fa9-505b5d3004a0___JR_FrgE.S 8720.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1c4c2235-2c28-438e-8fa9-505b5d3004a0___JR_FrgE.S 8720_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1c4c2235-2c28-438e-8fa9-505b5d3004a0___JR_FrgE.S 8720_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1cdac481-1275-4228-a2ca-e3deaf268ffc___JR_FrgE.S 2897_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1cdac481-1275-4228-a2ca-e3deaf268ffc___JR_FrgE.S 2897_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1cdac481-1275-4228-a2ca-e3deaf268ffc___JR_FrgE.S 2897_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1ce40e9f-cddc-4939-8e58-7a8235d9b28a___JR_FrgE.S 3019.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1ce40e9f-cddc-4939-8e58-7a8235d9b28a___JR_FrgE.S 3019_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1ce40e9f-cddc-4939-8e58-7a8235d9b28a___JR_FrgE.S 3019_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1ce40e9f-cddc-4939-8e58-7a8235d9b28a___JR_FrgE.S 3019_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1ce4ecdf-fe69-42df-a0dc-c90f5495e7a1___JR_FrgE.S 3041.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1ce4ecdf-fe69-42df-a0dc-c90f5495e7a1___JR_FrgE.S 3041_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1ce4ecdf-fe69-42df-a0dc-c90f5495e7a1___JR_FrgE.S 3041_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1ce4ecdf-fe69-42df-a0dc-c90f5495e7a1___JR_FrgE.S 3041_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1ce9343f-125e-4abb-9cd4-fddf761504da___JR_FrgE.S 3096.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1ce9343f-125e-4abb-9cd4-fddf761504da___JR_FrgE.S 3096_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1ce9343f-125e-4abb-9cd4-fddf761504da___JR_FrgE.S 3096_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1ce9343f-125e-4abb-9cd4-fddf761504da___JR_FrgE.S 3096_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1cf5102a-468b-4410-80bf-af6aeadc780c___JR_FrgE.S 2924.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1cf5102a-468b-4410-80bf-af6aeadc780c___JR_FrgE.S 2924_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1cf5102a-468b-4410-80bf-af6aeadc780c___JR_FrgE.S 2924_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1d0e83a0-f3c0-4c14-b1d6-b0ceee3552ac___JR_FrgE.S 3006.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1d0e83a0-f3c0-4c14-b1d6-b0ceee3552ac___JR_FrgE.S 3006_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1d0e83a0-f3c0-4c14-b1d6-b0ceee3552ac___JR_FrgE.S 3006_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1d59f109-9793-403b-88d7-73bc3b17d601___JR_FrgE.S 8592_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1d59f109-9793-403b-88d7-73bc3b17d601___JR_FrgE.S 8592_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1d59f109-9793-403b-88d7-73bc3b17d601___JR_FrgE.S 8592_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1dfd4db7-a456-4785-bf16-f517bcaf54e8___JR_FrgE.S 3089.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1dfd4db7-a456-4785-bf16-f517bcaf54e8___JR_FrgE.S 3089_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1dfd4db7-a456-4785-bf16-f517bcaf54e8___JR_FrgE.S 3089_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1dfd4db7-a456-4785-bf16-f517bcaf54e8___JR_FrgE.S 3089_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1e0244a0-b084-4f95-bf64-72efeef4dff2___JR_FrgE.S 8733.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1e0244a0-b084-4f95-bf64-72efeef4dff2___JR_FrgE.S 8733_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1e0244a0-b084-4f95-bf64-72efeef4dff2___JR_FrgE.S 8733_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1e0244a0-b084-4f95-bf64-72efeef4dff2___JR_FrgE.S 8733_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1e2149c8-f9ed-49b2-a8c2-2e8b2046d0f7___JR_FrgE.S 2965_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1fe7faa9-61a7-4152-9a85-a57d9486af0a___JR_FrgE.S 8599.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1fe7faa9-61a7-4152-9a85-a57d9486af0a___JR_FrgE.S 8599_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1fe7faa9-61a7-4152-9a85-a57d9486af0a___JR_FrgE.S 8599_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\1fe7faa9-61a7-4152-9a85-a57d9486af0a___JR_FrgE.S 8599_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\2101e5e6-2932-4ac0-8879-59885fc01256___JR_FrgE.S 2769.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\2101e5e6-2932-4ac0-8879-59885fc01256___JR_FrgE.S 2769_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\2101e5e6-2932-4ac0-8879-59885fc01256___JR_FrgE.S 2769_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\2101e5e6-2932-4ac0-8879-59885fc01256___JR_FrgE.S 2769_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\2171eff3-55f1-4b5e-8258-d8ddacc66062___JR_FrgE.S 2752.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\2171eff3-55f1-4b5e-8258-d8ddacc66062___JR_FrgE.S 2752_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\2171eff3-55f1-4b5e-8258-d8ddacc66062___JR_FrgE.S 2752_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\23641520-3fbf-42e9-ba5f-c689bc74ce8c___JR_FrgE.S 8620.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\23641520-3fbf-42e9-ba5f-c689bc74ce8c___JR_FrgE.S 8620_new30degFlipLR.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\24420d48-c47b-4e67-959a-bf28131abbdc___JR_FrgE.S 2811.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\24420d48-c47b-4e67-959a-bf28131abbdc___JR_FrgE.S 2811_270deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\24420d48-c47b-4e67-959a-bf28131abbdc___JR_FrgE.S 2811_90deg.JPG,Apple___Black_rot
server\ml_model\dataset\train\Apple___Black_rot\2478fee4-ef3a-4638-8641-f5524246f29a___JR_FrgE.S 2951.JPG,Apple___Black_rot
